"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
50,3,5,10,3,0.852977906512026,1.32653870602651,1.07419011240899,0.691606031468423,-0.0678365417540316,1.09285004599256,0.101319834019163,-0.115956956476294,1.00516646596175,1.02544171851826
50,3,5,10,4,1.06747497026096,1.06359548699946,1.03045740929611,0.737937939732499,0.00494218185286561,1.00501205241411,0.156080881160624,-0.0237230090352856,1.00624420030397,1.04520028334532
50,3,10,5,3,1.01522833430634,1.09716901478335,1.02487812815535,0.675696790735978,0.0983648594939947,0.982127572106708,0.220473113421583,0.142734584796743,1.00121770984623,1.01342665609835
50,3,10,5,4,0.9646104106504,0.969090239804668,0.865744799244465,0.756603683124813,-0.0589636105780444,0.93054528692054,0.100545169314422,0.0679507060563518,1.00085645779583,1.00760117288844
50,3,10,10,3,1.16651115227151,1.02077204711103,0.959860089826108,0.574337001398316,0.0352456592168192,0.965918477060356,-0.152926725744858,0.134104707337327,1.00249512672282,1.01076144584137
50,3,10,10,4,1.00893226836537,1.04382286975342,0.933518906782656,0.887838865013113,-0.114033099014064,0.987569849377014,-0.107697705056453,-0.0141797782674363,1.00562156396734,1.01556563591768
50,5,5,5,3,1.11435085609421,1.07744479467837,1.03429879821594,0.628807207618682,-0.00195355811924999,0.992587370116455,-0.151669448320836,-0.0946914148135855,1.00021385374202,1.00734565512443
50,5,5,5,4,1.12162056954667,0.982227732911095,0.879515200028893,0.736179076634393,0.121188236355659,0.960043591306458,0.0860240751045967,-0.0169654651694139,1.00010979002179,1.00537191674369
50,5,5,10,3,1.15616270289735,1.02131534195122,1.10528536467204,0.657653216054195,-0.00383537969628056,0.975093416692807,-0.0392953084973811,-0.192019952436563,1.00481390607472,1.02918459723413
50,5,5,10,4,1.11465314310306,1.08769864542526,0.933599834827351,0.923009928999884,-0.0185767747420572,1.02057709173413,-0.208458911965663,-0.0309357946092085,1.00387052901028,1.01565916675429
50,5,10,5,3,1.02000643775914,0.973711345511333,1.14706825912825,0.831720836055188,-0.0790575625788099,0.933523687503292,-0.145605425919697,-0.0288268045515995,1.00140958683773,1.01334829511693
50,5,10,5,4,0.919954423957739,1.00588575045776,0.914342559670251,0.865564837798343,0.00185851155125753,0.961024734396348,-0.0783691333583928,0.0774231074310615,1.00116890926484,1.01096723113939
50,5,10,10,3,1.22851059213667,1.11424353829512,0.919787783326357,0.560557008171519,-0.0292177953806567,1.00494366469003,-0.0565998063969544,-0.13979580621115,1.00555671632854,1.01711104781925
50,5,10,10,4,1.04255983326872,1.02877168377814,0.983784982701062,0.802542700402986,0.0816481352712258,0.982344382778472,0.0290533761169026,-0.0204468541424403,1.00491423064859,1.01960759315975
